Timestamp                       (process)[PID]    
2026-04-26 05:03:22.531137-0500  localhost opendirectoryd[138]: [com.apple.opendirectoryd:session] Forward: ODQueryCreateWithNode request, NodeID: C29B51E4-592E-404B-8F94-54E21B0B7AF7, RecordType(s): dsRecTypeStandard:Users, Attribute: dsAttrTypeStandard:RecordName, MatchType: EqualTo, Equality: CaseIgnore, Value(s): <private>, Requested Attributes: dsAttrTypeNative:_writers_LinkedIdentity,dsAttrTypeNative:_shadow_passwd,dsAttrTypeStandard:RecordType,dsAttrTypeStandard:MCXSettings,dsAttrTypeStandard:GeneratedUID,dsAttrTypeStandard:JPEGPhoto,dsAttrTypeStandard:HomeDirectory,dsAttrTypeNative:IsHidden,dsAttrTypeNative:LinkedIdentity,dsAttrTypeStandard:UniqueID,dsAttrTypeStandard:CopyTimestamp,dsAttrTypeNative:_writers_UserCertificate,dsAttrTypeNative:_writers_AvatarRepresentation,dsAttrTypeStandard:UserShell,dsAttrTypeNative:_writers_realname,dsAttrTypeStandard:AppleMetaRecordName,dsAttrTypeNative:_writers_picture,dsAttrTypeNative:_writers_inputSources,dsAttrTypeStandard:Picture,dsAttrTypeNative:_writers_jpegphoto,dsAttrTypeStandard:PrimaryGroupID,dsAttrTypeNative:_defaultLanguage,dsAttrTypeStandard:RealName,dsAttrTypeStandard:AppleMetaNodeLocation,dsAttrTypeStandard:Password,dsAttrTypeNative:_writers_hin<…>, Max Results: <decode: missing data>
2026-04-26 05:03:23.231124-0500  localhost locationd[381]: [com.apple.locationd.Core:TZ] #Notice Handling new location <<private>,<private>>, acc <private>, timestamp <private>, lifespan <private>, confidence <private>
2026-04-26 05:03:23.266573-0500  localhost deleted[504]: [com.apple.cache_delete:daemon] stamped update for: <private> (<private>) at Sun Apr 26 05:03:23 2026
2026-04-26 05:03:23.287871-0500  localhost com.apple.iCloudHelper[856]: (AOSKit) AOSKit INFO: ACCT CACHING [1]: Just cached info for dsid=405400334 (timestamp=Sun Apr 26 05:03:23 2026)
2026-04-26 05:03:23.313573-0500  localhost locationd[381]: [com.apple.locationd.Position:GeneralCLX] WifiLoc, processScanResult, aps, 1, network, 1, tiles, 1, request, Request, type, clientupdate, lowPriority, no, requester, registrant, numOfRequestedScans, 0, timestamp, 798890603.3, age, 0.0
2026-04-26 05:03:23.313770-0500  localhost locationd[381]: [com.apple.locationd.Position:Country] Got a usable location <<private>,<private>>, acc <private>, timestamp <private>, lifespan <private>, confidence <private>
2026-04-26 05:03:23.336315-0500  localhost WindowServer[167]: (TCC) Created Activity ID: 0x7dd8, Description: TCCAccessRequest() IPC
2026-04-26 05:03:23.336331-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003210000] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-26 05:03:23.336544-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] SEND: 0/7 synchronous to com.apple.tccd.system: request: msgID=167.98, function=TCCAccessRequest, service=kTCCServiceListenEvent, target_token={pid:894, auid:501, euid:501},
2026-04-26 05:03:23.337417-0500  localhost tccd[184]: [com.apple.TCC:access] AttributionChain: accessing={TCCDProcess: identifier=com.apple.Family, pid=894, auid=501, euid=501, binary_path=/System/Library/CoreServices/Family.app/Contents/MacOS/Family}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer},
2026-04-26 05:03:23.337447-0500  localhost tccd[184]: [com.apple.TCC:access] <TCCDProcess: identifier=com.apple.WindowServer, pid=167> has the com.apple.private.tcc.manager.check-by-audit-token entitlement for service kTCCServiceListenEvent (composed to parent: (null))
2026-04-26 05:03:23.338060-0500  localhost tccd[184]: [com.apple.TCC:access] AttributionChain: accessing={TCCDProcess: identifier=com.apple.Family, pid=894, auid=501, euid=501, binary_path=/System/Library/CoreServices/Family.app/Contents/MacOS/Family}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer},
2026-04-26 05:03:23.338137-0500  localhost tccd[184]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=167.98, attribution={accessing={TCCDProcess: identifier=com.apple.Family, pid=894, auid=501, euid=501, binary_path=/System/Library/CoreServices/Family.app/Contents/MacOS/Family}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2026-04-26 05:03:23.338163-0500  localhost tccd[184]: [com.apple.TCC:access] <TCCDProcess: identifier=com.apple.WindowServer, pid=167> has the com.apple.private.tcc.manager.check-by-audit-token entitlement for service kTCCServiceListenEvent (composed to parent: (null))
2026-04-26 05:03:23.338184-0500  localhost tccd[184]: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.apple.Family, pid=894, auid=501, euid=501, binary_path=/System/Library/CoreServices/Family.app/Contents/MacOS/Family
2026-04-26 05:03:23.343719-0500  localhost locationd[381]: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 58.33, speed, <private>, course, <private>, type, 4, alt, <private>, altunc, -1.0,ellipsoidalAlt,<private>,speedUnc,<private>,courseUnc,<private>,signalEnv,<private>,timestamp,798890603.314
2026-04-26 05:03:23.343846-0500  localhost locationd[381]: [com.apple.locationd.Core:TZ] #Notice Handling new location <<private>,<private>>, acc <private>, timestamp <private>, lifespan <private>, confidence <private>
2026-04-26 05:03:23.344024-0500  localhost locationd[381]: [com.apple.locationd.Position:Position] TILE: onLocationNotification, fLastLocationDownloadCheckTimestamp, <private>, isForceLocationCheck, <private>, fLastLocationProtectionCheckTimestamp, <private>, leech location, <private>
2026-04-26 05:03:23.344568-0500  localhost locationd[381]: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 58.33, speed, <private>, course, <private>, type, 4, alt, <private>, altunc, -1.0,ellipsoidalAlt,<private>,speedUnc,<private>,courseUnc,<private>,signalEnv,<private>,timestamp,798890603.314
2026-04-26 05:03:23.344817-0500  localhost locationd[381]: [com.apple.locationd.Core:TZ] #Notice Handling new location <<private>,<private>>, acc <private>, timestamp <private>, lifespan <private>, confidence <private>
2026-04-26 05:03:23.344916-0500  localhost locationd[381]: [com.apple.locationd.Position:Position] TILE: onLocationNotification, fLastLocationDownloadCheckTimestamp, <private>, isForceLocationCheck, <private>, fLastLocationProtectionCheckTimestamp, <private>, leech location, <private>
2026-04-26 05:03:23.346235-0500  localhost locationd[381]: [com.apple.locationd.Position:Country] Got a usable location <<private>,<private>>, acc <private>, timestamp <private>, lifespan <private>, confidence <private>
2026-04-26 05:03:23.351276-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x6000032103c0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:23.351305-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003210000] invalidated after the last release of the connection object
2026-04-26 05:03:23.355060-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[NewConnectionPort]: resumed connection 58833
2026-04-26 05:03:23.356852-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [ ConnectionDebug ] New conn 0x58833, PID 894 in session 257 on console
2026-04-26 05:03:23.378862-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:message] PERF: Received request from [osservice<com.apple.WindowServer(88)>:167] (euid 88, auid 88) (persona (null)): lookupHandleForPredicate:error:
2026-04-26 05:03:23.379252-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] Now tracking client application: <private>
2026-04-26 05:03:23.379761-0500  localhost launchservicesd[140]: [com.apple.launchservices:cas] Setting IsConnectedToWindowServer for app App:"Family" asn:0x0-41041 pid:894 refs=6 @ 0x7f7c50a31130 to true
2026-04-26 05:03:23.454072-0500  localhost launchd[1]: [pid/894 [Family]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:23.463578-0500  localhost locationd[381]: [com.apple.locationd.Position:WifiPosition] @WifiFlow, scanreply, aps, 1, type, Cached, lastused, 28.2, use, 1, reqtype, Request, type, clientupdate, lowPriority, no, requester, registrant, numOfRequestedScans, 1, timestamp, 798890603.3, age, 0.2
2026-04-26 05:03:23.463606-0500  localhost locationd[381]: [com.apple.locationd.Position:GeneralCLX] WifiLoc, processScanResult, aps, 1, network, 1, tiles, 1, request, Request, type, clientupdate, lowPriority, no, requester, registrant, numOfRequestedScans, 1, timestamp, 798890603.3, age, 0.2
2026-04-26 05:03:23.466303-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:processes] 0[SetFrontProcessWithInfo]: CPS: Rejecting the request for pid 894 due to the activation count being 0; launch ts=101109618806, current time=101364231631, window count = 0.
2026-04-26 05:03:23.491081-0500  localhost locationd[381]: [com.apple.locationd.Position:GeneralCLX] WifiLoc, scanissue, apsinfix, 1, scanType, Harvest2GhzSet1, scanreqs, 1, loc, <private>, request, Request, type, clientupdate, lowPriority, no, requester, registrant, numOfRequestedScans, 1, timestamp, 798890603.3, age, 0.2, force2, 0
2026-04-26 05:03:23.491169-0500  localhost locationd[381]: [com.apple.locationd.Position:GeneralCLX] WifiLoc, calculateLocation, numOfAPsInSolution, 1, currentRequest, Request, type, clientupdate, lowPriority, no, requester, registrant, numOfRequestedScans, 2, timestamp, 798890603.3, age, 0.2
2026-04-26 05:03:23.491347-0500  localhost locationd[381]: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 58.33, speed, <private>, course, <private>, type, 4, alt, <private>, altunc, -1.0,ellipsoidalAlt,<private>,speedUnc,<private>,courseUnc,<private>,signalEnv,<private>,timestamp,798890603.464
2026-04-26 05:03:23.491596-0500  localhost locationd[381]: [com.apple.locationd.Position:Position] TILE: onLocationNotification, fLastLocationDownloadCheckTimestamp, <private>, isForceLocationCheck, <private>, fLastLocationProtectionCheckTimestamp, <private>, leech location, <private>
2026-04-26 05:03:23.491697-0500  localhost locationd[381]: [com.apple.locationd.Core:TZ] #Notice Handling new location <<private>,<private>>, acc <private>, timestamp <private>, lifespan <private>, confidence <private>
2026-04-26 05:03:23.494175-0500  localhost locationd[381]: [com.apple.locationd.Position:Country] Got a usable location <<private>,<private>>, acc <private>, timestamp <private>, lifespan <private>, confidence <private>
deviceTimeStamp:1776868206530.0
2026-04-26 05:03:24.211844-0500  localhost launchd[1]: [pid/890 [mdmclient]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:24.278923-0500  localhost mobileassetd[267]: (libmobileassetd.dylib) [com.apple.mobileassetd:Notice] -[ControlManager performCacheDeleteForGroup:forAssetTypeDir:]: [GARBAGE_COLLECTION] {[assetTypeDir]performCacheDeleteForGroup} determining reclaimable space | targetingPurgeBytes:0 bytes | directory:file:///System/Library/AssetsV2/com_apple_MobileAsset_VoiceTriggerAssetsStudioDisplay/ | RECLAIMABLE:0 bytes
    AKFollowUpAccountRefreshTimestamp
2026-04-26 05:03:24.687633-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] Process button state old:0 new:1 SenderID:0x10000052a t:102585084142
2026-04-26 05:03:24.687635-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] GlobalButtons:1 (Last SenderID:0x10000052a)
2026-04-26 05:03:24.687636-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] context.globalButtons(0) != translator->globalButtons(1) t:102585084142
2026-04-26 05:03:24.689714-0500  localhost WindowManager[457]: [com.apple.windowmanagement:general] Click activation from WindowServer. Setting frontWindowID=<private> frontWindowTimestamp=102585084142
2026-04-26 05:03:24.689723-0500  localhost WindowManager[457]: [com.apple.windowmanagement:general] Ordering <private> above relative to <private> from: windowServerClickActivation
    AKFollowUpAccountRefreshTimestamp
2026-04-26 05:03:24.783629-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] Process button state old:1 new:0 SenderID:0x10000052a t:102681100175
2026-04-26 05:03:24.783631-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] GlobalButtons:0 (Last SenderID:0x10000052a)
2026-04-26 05:03:24.783631-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] context.globalButtons(1) != translator->globalButtons(0) t:102681100175
2026-04-26 05:03:24.819236-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x7dd9, Parent ID: 0x8000000000009160, Description: observedProcessStatesDidChange
2026-04-26 05:03:24.819683-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:message] PERF: Received request from [osservice<com.apple.WindowServer(88)>:167] (euid 88, auid 88) (persona (null)): lookupHandleForKey:error:
2026-04-26 05:03:24.820123-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle 1212cf300000381 that resolved to: [xpcservice<com.apple.Wallpaper-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 27983844}:897]
2026-04-26 05:03:24.820165-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 897 (xpcservice<com.apple.Wallpaper-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 27983844}, running-suspended-NotVisible
2026-04-26 05:03:24.820237-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update delivered for [xpcservice<com.apple.Wallpaper-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 27983844}:897] with taskState 3
2026-04-26 05:03:24.821007-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x7dda, Parent ID: 0x8000000000009164, Description: observedProcessStatesDidChange
2026-04-26 05:03:24.821068-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 897 (xpcservice<com.apple.Wallpaper-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 27983844}, running-active-NotVisible
2026-04-26 05:03:24.821137-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update delivered for [xpcservice<com.apple.Wallpaper-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 27983844}:897] with taskState 4
2026-04-26 05:03:24.877479-0500  localhost launchd[1]: [pid/897 [Wallpaper]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:24.923333-0500  localhost WindowServer[167]: (TCC) Created Activity ID: 0x7ddb, Description: TCCAccessRequest() IPC
2026-04-26 05:03:24.923348-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003200870] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-26 05:03:24.923447-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x7ddc, Parent ID: 0x8000000000009164, Description: observedProcessStatesDidChange
2026-04-26 05:03:24.923520-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 897 (xpcservice<com.apple.Wallpaper-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 27983844}, running-active-NotVisible
2026-04-26 05:03:24.923544-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] SEND: 0/7 synchronous to com.apple.tccd.system: request: msgID=167.99, function=TCCAccessRequest, service=kTCCServiceListenEvent, target_token={pid:897, auid:501, euid:501},
2026-04-26 05:03:24.923580-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update skipped for [xpcservice<com.apple.Wallpaper-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 27983844}:897]
2026-04-26 05:03:24.924286-0500  localhost tccd[184]: [com.apple.TCC:access] AttributionChain: accessing={TCCDProcess: identifier=com.apple.Wallpaper-Settings.extension, pid=897, auid=501, euid=501, binary_path=/System/Library/ExtensionKit/Extensions/Wallpaper.appex/Contents/MacOS/Wallpaper}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer},
